Концентрация 10
Объем: 0 Л | Добавить Гидронола В20: 9.0 Л и Воды ДИ 36.0
Объем: 37 Л | Добавить Гидронола В20: 2.7 Л и Воды ДИ 5.3
Объем: 38 Л | Добавить Гидронола В20: 2.5 Л и Воды ДИ 4.5
Объем: 39 Л | Добавить Гидронола В20: 2.4 Л и Воды ДИ 3.6
Объем: 40 Л | Добавить Гидронола В20: 2.2 Л и Воды ДИ 2.8
Объем: 41 Л | Добавить Гидронола В20: 2.0 Л и Воды ДИ 2.0
Объем: 42 Л | Добавить Гидронола В20: 1.9 Л и Воды ДИ 1.1
Объем: 43 Л | Добавить Гидронола В20: 1.7 Л и Воды ДИ 0.3
Концентрация 18
Объем: 0 Л | Добавить Гидронола В20: 9.0 Л и Воды ДИ 36.0
Объем: 1 Л | Добавить Гидронола В20: 8.8 Л и Воды ДИ 35.2
Объем: 2 Л | Добавить Гидронола В20: 8.6 Л и Воды ДИ 34.4
Объем: 3 Л | Добавить Гидронола В20: 8.5 Л и Воды ДИ 33.5
Объем: 4 Л | Добавить Гидронола В20: 8.3 Л и Воды ДИ 32.7
Объем: 5 Л | Добавить Гидронола В20: 8.1 Л и Воды ДИ 31.9
Объем: 6 Л | Добавить Гидронола В20: 7.9 Л и Воды ДИ 31.1
Объем: 7 Л | Добавить Гидронола В20: 7.7 Л и Воды ДИ 30.3
Объем: 8 Л | Добавить Гидронола В20: 7.6 Л и Воды ДИ 29.4
Объем: 9 Л | Добавить Гидронола В20: 7.4 Л и Воды ДИ 28.6
Объем: 10 Л | Добавить Гидронола В20: 7.2 Л и Воды ДИ 27.8
Объем: 11 Л | Добавить Гидронола В20: 7.0 Л и Воды ДИ 27.0
Объем: 12 Л | Добавить Гидронола В20: 6.8 Л и Воды ДИ 26.2
Объем: 13 Л | Добавить Гидронола В20: 6.7 Л и Воды ДИ 25.3
Объем: 14 Л | Добавить Гидронола В20: 6.5 Л и Воды ДИ 24.5
Объем: 15 Л | Добавить Гидронола В20: 6.3 Л и Воды ДИ 23.7
Объем: 16 Л | Добавить Гидронола В20: 6.1 Л и Воды ДИ 22.9
Объем: 17 Л | Добавить Гидронола В20: 5.9 Л и Воды ДИ 22.1
Объем: 18 Л | Добавить Гидронола В20: 5.8 Л и Воды ДИ 21.2
Объем: 19 Л | Добавить Гидронола В20: 5.6 Л и Воды ДИ 20.4
Объем: 20 Л | Добавить Гидронола В20: 5.4 Л и Воды ДИ 19.6
Объем: 21 Л | Добавить Гидронола В20: 5.2 Л и Воды ДИ 18.8
Объем: 22 Л | Добавить Гидронола В20: 5.0 Л и Воды ДИ 18.0
Объем: 23 Л | Добавить Гидронола В20: 4.9 Л и Воды ДИ 17.1
Объем: 24 Л | Добавить Гидронола В20: 4.7 Л и Воды ДИ 16.3
Объем: 25 Л | Добавить Гидронола В20: 4.5 Л и Воды ДИ 15.5
Объем: 26 Л | Добавить Гидронола В20: 4.3 Л и Воды ДИ 14.7
Объем: 27 Л | Добавить Гидронола В20: 4.1 Л и Воды ДИ 13.9
Объем: 28 Л | Добавить Гидронола В20: 4.0 Л и Воды ДИ 13.0
Объем: 29 Л | Добавить Гидронола В20: 3.8 Л и Воды ДИ 12.2
Объем: 30 Л | Добавить Гидронола В20: 3.6 Л и Воды ДИ 11.4
Объем: 31 Л | Добавить Гидронола В20: 3.4 Л и Воды ДИ 10.6
Объем: 32 Л | Добавить Гидронола В20: 3.2 Л и Воды ДИ 9.8
Объем: 33 Л | Добавить Гидронола В20: 3.1 Л и Воды ДИ 8.9
Объем: 34 Л | Добавить Гидронола В20: 2.9 Л и Воды ДИ 8.1
Объем: 35 Л | Добавить Гидронола В20: 2.7 Л и Воды ДИ 7.3
Объем: 36 Л | Добавить Гидронола В20: 2.5 Л и Воды ДИ 6.5
Объем: 37 Л | Добавить Гидронола В20: 2.3 Л и Воды ДИ 5.7
Объем: 38 Л | Добавить Гидронола В20: 2.2 Л и Воды ДИ 4.8
Объем: 39 Л | Добавить Гидронола В20: 2.0 Л и Воды ДИ 4.0
Объем: 40 Л | Добавить Гидронола В20: 1.8 Л и Воды ДИ 3.2
Объем: 41 Л | Добавить Гидронола В20: 1.6 Л и Воды ДИ 2.4
Объем: 42 Л | Добавить Гидронола В20: 1.4 Л и Воды ДИ 1.6
Объем: 43 Л | Добавить Гидронола В20: 1.3 Л и Воды ДИ 0.7
Концентрация 19
Объем: 0 Л | Добавить Гидронола В20: 9.0 Л и Воды ДИ 36.0
Объем: 1 Л | Добавить Гидронола В20: 8.8 Л и Воды ДИ 35.2
Объем: 2 Л | Добавить Гидронола В20: 8.6 Л и Воды ДИ 34.4
Объем: 3 Л | Добавить Гидронола В20: 8.4 Л и Воды ДИ 33.6
Объем: 4 Л | Добавить Гидронола В20: 8.2 Л и Воды ДИ 32.8
Объем: 5 Л | Добавить Гидронола В20: 8.1 Л и Воды ДИ 31.9
Объем: 6 Л | Добавить Гидронола В20: 7.9 Л и Воды ДИ 31.1
Объем: 7 Л | Добавить Гидронола В20: 7.7 Л и Воды ДИ 30.3
Объем: 8 Л | Добавить Гидронола В20: 7.5 Л и Воды ДИ 29.5
Объем: 9 Л | Добавить Гидронола В20: 7.3 Л и Воды ДИ 28.7
Объем: 10 Л | Добавить Гидронола В20: 7.1 Л и Воды ДИ 27.9
Объем: 11 Л | Добавить Гидронола В20: 6.9 Л и Воды ДИ 27.1
Объем: 12 Л | Добавить Гидронола В20: 6.7 Л и Воды ДИ 26.3
Объем: 13 Л | Добавить Гидронола В20: 6.5 Л и Воды ДИ 25.5
Объем: 14 Л | Добавить Гидронола В20: 6.3 Л и Воды ДИ 24.7
Объем: 15 Л | Добавить Гидронола В20: 6.2 Л и Воды ДИ 23.9
Объем: 16 Л | Добавить Гидронола В20: 6.0 Л и Воды ДИ 23.0
Объем: 17 Л | Добавить Гидронола В20: 5.8 Л и Воды ДИ 22.2
Объем: 18 Л | Добавить Гидронола В20: 5.6 Л и Воды ДИ 21.4
Объем: 19 Л | Добавить Гидронола В20: 5.4 Л и Воды ДИ 20.6
Объем: 20 Л | Добавить Гидронола В20: 5.2 Л и Воды ДИ 19.8
Объем: 21 Л | Добавить Гидронола В20: 5.0 Л и Воды ДИ 19.0
Объем: 22 Л | Добавить Гидронола В20: 4.8 Л и Воды ДИ 18.2
Объем: 23 Л | Добавить Гидронола В20: 4.6 Л и Воды ДИ 17.4
Объем: 24 Л | Добавить Гидронола В20: 4.4 Л и Воды ДИ 16.6
Объем: 25 Л | Добавить Гидронола В20: 4.2 Л и Воды ДИ 15.8
Объем: 26 Л | Добавить Гидронола В20: 4.1 Л и Воды ДИ 14.9
Объем: 27 Л | Добавить Гидронола В20: 3.9 Л и Воды ДИ 14.1
Объем: 28 Л | Добавить Гидронола В20: 3.7 Л и Воды ДИ 13.3
Объем: 29 Л | Добавить Гидронола В20: 3.5 Л и Воды ДИ 12.5
Объем: 30 Л | Добавить Гидронола В20: 3.3 Л и Воды ДИ 11.7
Объем: 31 Л | Добавить Гидронола В20: 3.1 Л и Воды ДИ 10.9
Объем: 32 Л | Добавить Гидронола В20: 2.9 Л и Воды ДИ 10.1
Объем: 33 Л | Добавить Гидронола В20: 2.7 Л и Воды ДИ 9.3
Объем: 34 Л | Добавить Гидронола В20: 2.5 Л и Воды ДИ 8.5
Объем: 35 Л | Добавить Гидронола В20: 2.3 Л и Воды ДИ 7.7
Объем: 36 Л | Добавить Гидронола В20: 2.2 Л и Воды ДИ 6.8
Объем: 37 Л | Добавить Гидронола В20: 2.0 Л и Воды ДИ 6.0
Объем: 38 Л | Добавить Гидронола В20: 1.8 Л и Воды ДИ 5.2
Объем: 39 Л | Добавить Гидронола В20: 1.6 Л и Воды ДИ 4.4
Объем: 40 Л | Добавить Гидронола В20: 1.4 Л и Воды ДИ 3.6
Объем: 41 Л | Добавить Гидронола В20: 1.2 Л и Воды ДИ 2.8
Объем: 42 Л | Добавить Гидронола В20: 1.0 Л и Воды ДИ 2.0
Объем: 43 Л | Добавить Гидронола В20: 0.8 Л и Воды ДИ 1.2
Объем: 44 Л | Добавить Гидронола В20: 0.6 Л и Воды ДИ 0.4
Концентрация 20
Объем: 0 Л | Добавить Гидронола В20: 9.0 Л и Воды ДИ 36.0
Объем: 1 Л | Добавить Гидронола В20: 8.8 Л и Воды ДИ 35.2
Объем: 2 Л | Добавить Гидронола В20: 8.6 Л и Воды ДИ 34.4
Объем: 3 Л | Добавить Гидронола В20: 8.4 Л и Воды ДИ 33.6
Объем: 4 Л | Добавить Гидронола В20: 8.2 Л и Воды ДИ 32.8
Объем: 5 Л | Добавить Гидронола В20: 8.0 Л и Воды ДИ 32.0
Объем: 6 Л | Добавить Гидронола В20: 7.8 Л и Воды ДИ 31.2
Объем: 7 Л | Добавить Гидронола В20: 7.6 Л и Воды ДИ 30.4
Объем: 8 Л | Добавить Гидронола В20: 7.4 Л и Воды ДИ 29.6
Объем: 9 Л | Добавить Гидронола В20: 7.2 Л и Воды ДИ 28.8
Объем: 10 Л | Добавить Гидронола В20: 7.0 Л и Воды ДИ 28.0
Объем: 11 Л | Добавить Гидронола В20: 6.8 Л и Воды ДИ 27.2
Объем: 12 Л | Добавить Гидронола В20: 6.6 Л и Воды ДИ 26.4
Объем: 13 Л | Добавить Гидронола В20: 6.4 Л и Воды ДИ 25.6
Объем: 14 Л | Добавить Гидронола В20: 6.2 Л и Воды ДИ 24.8
Объем: 15 Л | Добавить Гидронола В20: 6.0 Л и Воды ДИ 24.0
Объем: 16 Л | Добавить Гидронола В20: 5.8 Л и Воды ДИ 23.2
Объем: 17 Л | Добавить Гидронола В20: 5.6 Л и Воды ДИ 22.4
Объем: 18 Л | Добавить Гидронола В20: 5.4 Л и Воды ДИ 21.6
Объем: 19 Л | Добавить Гидронола В20: 5.2 Л и Воды ДИ 20.8
Объем: 20 Л | Добавить Гидронола В20: 5.0 Л и Воды ДИ 20.0
Объем: 21 Л | Добавить Гидронола В20: 4.8 Л и Воды ДИ 19.2
Объем: 22 Л | Добавить Гидронола В20: 4.6 Л и Воды ДИ 18.4
Объем: 23 Л | Добавить Гидронола В20: 4.4 Л и Воды ДИ 17.6
Объем: 24 Л | Добавить Гидронола В20: 4.2 Л и Воды ДИ 16.8
Объем: 25 Л | Добавить Гидронола В20: 4.0 Л и Воды ДИ 16.0
Объем: 26 Л | Добавить Гидронола В20: 3.8 Л и Воды ДИ 15.2
Объем: 27 Л | Добавить Гидронола В20: 3.6 Л и Воды ДИ 14.4
Объем: 28 Л | Добавить Гидронола В20: 3.4 Л и Воды ДИ 13.6
Объем: 29 Л | Добавить Гидронола В20: 3.2 Л и Воды ДИ 12.8
Объем: 30 Л | Добавить Гидронола В20: 3.0 Л и Воды ДИ 12.0
Объем: 31 Л | Добавить Гидронола В20: 2.8 Л и Воды ДИ 11.2
Объем: 32 Л | Добавить Гидронола В20: 2.6 Л и Воды ДИ 10.4
Объем: 33 Л | Добавить Гидронола В20: 2.4 Л и Воды ДИ 9.6
Объем: 34 Л | Добавить Гидронола В20: 2.2 Л и Воды ДИ 8.8
Объем: 35 Л | Добавить Гидронола В20: 2.0 Л и Воды ДИ 8.0
Объем: 36 Л | Добавить Гидронола В20: 1.8 Л и Воды ДИ 7.2
Объем: 37 Л | Добавить Гидронола В20: 1.6 Л и Воды ДИ 6.4
Объем: 38 Л | Добавить Гидронола В20: 1.4 Л и Воды ДИ 5.6
Объем: 39 Л | Добавить Гидронола В20: 1.2 Л и Воды ДИ 4.8
Объем: 40 Л | Добавить Гидронола В20: 1.0 Л и Воды ДИ 4.0
Объем: 41 Л | Добавить Гидронола В20: 0.8 Л и Воды ДИ 3.2
Объем: 42 Л | Добавить Гидронола В20: 0.6 Л и Воды ДИ 2.4
Объем: 43 Л | Добавить Гидронола В20: 0.4 Л и Воды ДИ 1.6
Объем: 44 Л | Добавить Гидронола В20: 0.2 Л и Воды ДИ 0.8
Концентрация 21
Объем: 0 Л | Добавить Гидронола В20: 9.0 Л и Воды ДИ 36.0
Объем: 1 Л | Добавить Гидронола В20: 8.8 Л и Воды ДИ 35.2
Объем: 2 Л | Добавить Гидронола В20: 8.6 Л и Воды ДИ 34.4
Объем: 3 Л | Добавить Гидронола В20: 8.4 Л и Воды ДИ 33.6
Объем: 4 Л | Добавить Гидронола В20: 8.2 Л и Воды ДИ 32.8
Объем: 5 Л | Добавить Гидронола В20: 8.0 Л и Воды ДИ 32.0
Объем: 6 Л | Добавить Гидронола В20: 7.7 Л и Воды ДИ 31.3
Объем: 7 Л | Добавить Гидронола В20: 7.5 Л и Воды ДИ 30.5
Объем: 8 Л | Добавить Гидронола В20: 7.3 Л и Воды ДИ 29.7
Объем: 9 Л | Добавить Гидронола В20: 7.1 Л и Воды ДИ 28.9
Объем: 10 Л | Добавить Гидронола В20: 6.9 Л и Воды ДИ 28.1
Объем: 11 Л | Добавить Гидронола В20: 6.7 Л и Воды ДИ 27.3
Объем: 12 Л | Добавить Гидронола В20: 6.5 Л и Воды ДИ 26.5
Объем: 13 Л | Добавить Гидронола В20: 6.3 Л и Воды ДИ 25.7
Объем: 14 Л | Добавить Гидронола В20: 6.1 Л и Воды ДИ 24.9
Объем: 15 Л | Добавить Гидронола В20: 5.8 Л и Воды ДИ 24.1
Объем: 16 Л | Добавить Гидронола В20: 5.6 Л и Воды ДИ 23.4
Объем: 17 Л | Добавить Гидронола В20: 5.4 Л и Воды ДИ 22.6
Объем: 18 Л | Добавить Гидронола В20: 5.2 Л и Воды ДИ 21.8
Объем: 19 Л | Добавить Гидронола В20: 5.0 Л и Воды ДИ 21.0
Объем: 20 Л | Добавить Гидронола В20: 4.8 Л и Воды ДИ 20.2
Объем: 21 Л | Добавить Гидронола В20: 4.6 Л и Воды ДИ 19.4
Объем: 22 Л | Добавить Гидронола В20: 4.4 Л и Воды ДИ 18.6
Объем: 23 Л | Добавить Гидронола В20: 4.2 Л и Воды ДИ 17.8
Объем: 24 Л | Добавить Гидронола В20: 4.0 Л и Воды ДИ 17.0
Объем: 25 Л | Добавить Гидронола В20: 3.8 Л и Воды ДИ 16.2
Объем: 26 Л | Добавить Гидронола В20: 3.5 Л и Воды ДИ 15.5
Объем: 27 Л | Добавить Гидронола В20: 3.3 Л и Воды ДИ 14.7
Объем: 28 Л | Добавить Гидронола В20: 3.1 Л и Воды ДИ 13.9
Объем: 29 Л | Добавить Гидронола В20: 2.9 Л и Воды ДИ 13.1
Объем: 30 Л | Добавить Гидронола В20: 2.7 Л и Воды ДИ 12.3
Объем: 31 Л | Добавить Гидронола В20: 2.5 Л и Воды ДИ 11.5
Объем: 32 Л | Добавить Гидронола В20: 2.3 Л и Воды ДИ 10.7
Объем: 33 Л | Добавить Гидронола В20: 2.1 Л и Воды ДИ 9.9
Объем: 34 Л | Добавить Гидронола В20: 1.9 Л и Воды ДИ 9.1
Объем: 35 Л | Добавить Гидронола В20: 1.7 Л и Воды ДИ 8.3
Объем: 36 Л | Добавить Гидронола В20: 1.4 Л и Воды ДИ 7.6
Объем: 37 Л | Добавить Гидронола В20: 1.2 Л и Воды ДИ 6.8
Объем: 38 Л | Добавить Гидронола В20: 1.0 Л и Воды ДИ 6.0
Объем: 39 Л | Добавить Гидронола В20: 0.8 Л и Воды ДИ 5.2
Объем: 40 Л | Добавить Гидронола В20: 0.6 Л и Воды ДИ 4.4
Объем: 41 Л | Добавить Гидронола В20: 0.4 Л и Воды ДИ 3.6
Объем: 42 Л | Добавить Гидронола В20: 0.2 Л и Воды ДИ 2.8
Объем: 43 Л | Добавить Гидронола В20: -0.0 Л и Воды ДИ 2.0
Объем: 44 Л | Добавить Гидронола В20: -0.2 Л и Воды ДИ 1.2
